title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Coviretinopathy: COVID-19-induced VEGF-dependent retinopathy,https://www.pnas.org/doi/abs/10.1073/pnas.2516405123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-02-09 08:00:00 UTC,2026-02-09 08:00:00+00:00,10.1073/pnas.2516405123,"COVID-19 has been associated with high prevalences of retinal diseases in humans. However, cellular and molecular mechanisms that underlie the COVID-19-associated retinopathy remains unknown. Here, we deployed a mouse COVID-19 model to investigate the causative link between SARS-CoV-2 infection and retinopathy development. Our data showed that COVID-19-induced pulmonary hypoxia triggered systemic hypoxia and markedly augmented VEGF expression levels in the retina and plasma. High VEGF levels altered vascular structures and functions in the retina, resulting in neovascularization, vascular disorganization, and increased leakiness. We deployed a terminology of coviretinopathy to accurately describe these COVID-19-induced pathological changes in the retina. Consequently, blocking VEGF by a specific neutralizing antibody (VEGF blockade) completely ablated the COVID-19-associated vascular changes in the retina. Together, these findings provide mechanistic insights into the COVID-19-associated retinopathy and propose a therapeutic paradigm for effective treatment of coviretinopathy.",pubmed,0,,Covoretinopathy:COVID-19由VEGF引起的依赖视网膜病,"COVID-19与人体视网膜疾病发病率高有关,但是,作为COVID-19相关视网膜病症基础的细胞和分子机制仍然不得而知。我们在这里采用了鼠标COVID-19模型来调查SARS-COV-2感染和视网膜病症发育之间的因果关系。我们的数据表明,COVID-19引起的肺部缺氧引发了视网膜和血浆系统缺氧,并显著提高了VEGF的表达水平。高VEGF水平改变了视网膜的血管结构和功能,导致新血管化、血管解体和漏泄增加。我们使用了一种共生体病症术语来准确描述视网膜中COVID-19引起的这些病变。因此,VEGF被一个螺栓阻住。"
Facet‐Selective Electrostatic Assembling of 2D Mxene onto Anisotropic Single‐Crystal Metal Oxides for Enhanced Photocatalysis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519087?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-09 08:01:00 UTC,2026-02-09 08:01:00+00:00,10.1002/adma.202519087,"ABSTRACT
                  
                    Designing composite photocatalytic systems with nanoscale precision is crucial. While conventional facet‐selective photo‐deposition successfully utilizes spherical co‐catalysts, the directed deposition of pre‐synthesized two‐dimensional (2D) materials onto specific facets remains extremely challenging. This work demonstrates an electrostatic assembly strategy for the precise deposition of 2D transition metal carbides (MXenes) onto anisotropic single‐crystal semiconducting metal oxides. By precisely controlling the solution pH, we modulated the surface charge of the MXenes and the distinct crystallographic facets of the metal oxides, enabling selective deposition driven by electrostatic attraction. Negatively charged Mo
                    4/3
                    C MXenes were selectively deposited on the electron‐rich (101) surface of TiO
                    2
                    at pH 3, the (100) surface of Cu
                    2
                    O exposed at pH 11, and the (010) surface of BiVO
                    4
                    at pH 1.5. The high facet selectivity was confirmed through a combination of advanced techniques, including electron microscopy, electron spectroscopy, and synchrotron‐based spectromicroscopy. This selective interfacial engineering promotes spatially separated charge carrier migration toward distinct facets, while Schottky barriers form at the MXenes/oxides interfaces. The MXenes act as efficient reduction co‐catalysts, facilitating the rapid consumption of electrons, thereby enhancing photocatalytic hydrogen evolution. This work establishes a generalizable, non‐photolytic method for integrating challenging 2D co‐catalysts with facet‐engineered semiconductors for designing composite photocatalysts.",crossref,0,,"2D Mxene的选选电静电组装成单晶体金属氧化物,用于增强光学催化","设计具有纳米级精度的复合光化催化系统至关重要。常规的表面选择性光化光化定位成功地利用了球形共振成像,但将合成前二维(2D)材料直接沉积到特定方面仍极具挑战性。这项工作显示了将2D过渡性金属碳化物(MXenes)精确沉积到厌异性单晶体半导金属氧化物中的静电组装战略。通过精确控制溶液pH,我们调整了MXenes的表面充电量和金属氧化物的不同晶体面,从而得以通过静电吸引进行选择性沉积。负电荷M4/3"
[ASAP] Spatial Ion Redistribution Enables Stable Ethylene Synthesis in Acidic CO2 Electrolysis,http://dx.doi.org/10.1021/jacs.5c18575,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-09 09:19:24 UTC,2026-02-09 09:19:24+00:00,10.1021/jacs.5c18575,"Electrocatalytic CO2 reduction (eCO2R) under acidic conditions mitigates carbon crossover and energy losses, yet selective multicarbon synthesis remains challenging due to competing hydrogen evolution. Conventional efforts manipulate the electrochemical double layer to enrich alkali cations but reach steric limits at industrially relevant current densities, compromising selectivity and stability. Here, we introduce an ion-gated porous overlayer (IGPO) that extends beyond nanometric constraints, creating a volumetric ion-management zone decoupling catalytic surfaces from bulk electrolyte dynamics. Our hierarchical architecture comprises porous carbon nanocages (PCNs) and polymeric triazine nanocage layers on the Cu catalyst. Theoretical modeling reveals this design displaces K+ concentration peaks from the catalyst to outer PCN surfaces while attenuating H3O+ across the porous network. Protonated triazine groups enforce the Donnan exclusion of H3O+ and retard OH- egress, sustaining locally alkaline microenvironments. Incorporating single-atom nickel sites enables in situ CO generation, enhancing multicarbon formation through tandem catalysis. The optimized electrode achieves 61.1% Faradaic efficiency for ethylene and 86.2% for total C2+ products at 400 mA cm-2 under acidic conditions, with stable operation exceeding 220 h. This ion-gated strategy provides a generalizable framework for overcoming selectivity-stability trade-offs, advancing carbon-neutral chemical manufacturing.",pubmed,0,,[ASAP]空间再分配使酸性CO2电解中稳定的乙烯合成得以实现,"在酸性条件下减少电动催化CO2(eCO2R)会减少碳交叉和能源损失,但选择性的多碳合成由于氢的进化相互竞争,仍然具有挑战性。常规努力操纵电化学双层以丰富碱性化合物,但在工业相关的当前密度达到不耐烦的极限,损害选择性和稳定性。在这里,我们引入离子多孔层(IGPO),它超越纳米测量限制,形成一个体积离子管理区,将催化质表面与散装电解导动力脱钩。我们的等级结构包括多孔碳纳米岩(PCNs)和库催化剂的聚合三氮纳米岩层。理论模型显示这种设计取代了K+concentratio。"
"[ASAP] Electric Double Layer Charging, a New Framework for Optimizing Electrocatalyst Design and Performance",http://dx.doi.org/10.1021/acsenergylett.5c04144,ACS Energy Letters: Latest Articles (ACS Publications),2026-02-09 09:52:26 UTC,2026-02-09 09:52:26+00:00,10.1021/acsenergylett.5c04144,,,0,,"[ASAP]电电双层充电,优化电催化器设计和性能的新框架",
[ASAP] Taming Chemical Reactions in Batteries by Noncovalent Interactions,http://dx.doi.org/10.1021/acsenergylett.5c04024,ACS Energy Letters: Latest Articles (ACS Publications),2026-02-09 09:53:25 UTC,2026-02-09 09:53:25+00:00,10.1021/acsenergylett.5c04024,,,0,,[ASAP]用非对数值相互作用来控制电池中的化学反应,
[ASAP] Early Ferroptosis Detection Targeting Lipid Hydrogen Abstraction,http://dx.doi.org/10.1021/jacs.5c17084,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-09 11:34:50 UTC,2026-02-09 11:34:50+00:00,10.1021/jacs.5c17084,"Ferroptosis is an Fe2+-dependent and lipid peroxidation-mediated regulated cell death. Its early detection is critical for diagnosis and timely intervention. Lipid hydrogen abstraction is the initiation step of the ""lipid peroxidation-ferroptosis"" cascade and an ideal target for early detection of ferroptosis. We developed the first set of fluorogenic probes for lipid H-abstraction, i.e., LHA585 for red, LHA675 for deep-red, and LHA930 for near-infrared. The key to their design is the use of 4-phenyl-3-methylbut-2-enyl, a close mimic of the polyunsaturated lipid, to specifically detect the highly oxidative radicals involved in ferroptosis. Notably, LHA585 yielded a fluorescence turn-on ca. 8 h earlier than the current gold-standard probe in an in vitro OGD/R model, highlighting its superiority for early detection of ferroptosis. While LHA585/675 is intended for in vitro studies, LHA930 was feasible for in vivo ferroptosis detection. Collectively, these findings establish LHAs as a robust advance for ferroptosis sensing, enabling in-depth mechanistic studies of lipid-peroxidation-driven cell death.",pubmed,0,,[ASAP] 早期纤维素中毒检测,"Ferroptosis 是一种受Fe2+依赖和脂脂过氧化的受管制细胞死亡,早期发现对诊断和及时干预至关重要。液氢提取是“脂过氧化-纤维化”级联的起始步骤,也是早期检测铁质病的理想目标。我们开发了第一批脂性H-吸附作用的含氟诱导探针,即红色LHA585,深红LHA675,近红LHA930。设计的关键是使用4-苯-3-甲基布-2-乙基,这是多元饱和性脂肪的近似物,专门检测与铁质化有关的高氧化性激进。值得注意的是,LHA585在一种Vitro OGD/R模型中比目前的金标准探针早8小时,突出其超级值。"
Strain‐Tunable Thermal Conductivity in Largely Amorphous Polyolefin Fibers via Alignment‐Induced Vibrational Delocalization,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520371?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-09 12:25:45 UTC,2026-02-09 12:25:45+00:00,10.1002/adma.202520371,"ABSTRACT
                  Developing fast, reversible, and recyclable thermal switches is essential to advance adaptive thermal management. Here, we present a strain‐tunable thermal switch based on largely amorphous olefin block copolymer (OBC) fibers, achieving a continuous switching ratio above 2 over 1000 cycles, as well as very short response times below 0.22 s. Using Raman spectroscopy, we quantify vibrational delocalization with increasing strain and demonstrate its direct connection to the observed thermal conductivity changes. We show that unlike prior assumptions linking propagating heat carriers primarily to crystalline domains, alignment in amorphous systems can enable phonon‐like modes that dominate transport. To our best knowledge, this work is the first to experimentally probe vibrational delocalization using Raman spectroscopy and to demonstrate that alignment alone can govern the dominant carrier in disordered polymers. These findings establish design strategies for fatigue‐resistant, high‐performance, and recyclable polymer thermal switches for advanced thermal energy transport applications.",crossref,0,,"通过对齐-诱导振动离地化,在大不常态聚烯芬纤维中施压性热导热","ABSTACT 发展快速、可逆和可再循环的热开关对于推进适应性热管理至关重要。 在这里,我们展示了一种基于基本上不固定的单质合金(OBC)纤维的有线热开关,实现连续开关比率超过2千个周期,以及低于0.22 s 的极短响应时间。 我们使用Raman光谱镜,量化振动脱位,增加菌株,并展示其与观察到的热传导变化的直接关联。 我们显示,与以往将传播热载体主要与晶体领域联系起来的假设不同,在不固定的系统中的对齐可以使控制运输的类似模式成为可能。 据我们所知,这项工作是第一个实验性强的。"
A Mechanochemical Kolbe–Schmitt Reaction: Catechol Carboxylation Provides Building Blocks for Renewable Plasticizers,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519827?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-09 12:26:19 UTC,2026-02-09 12:26:19+00:00,10.1002/anie.202519827,"ABSTRACT
                  
                    Catechol, an important aromatic platform molecule which can be derived from biomass, was carboxylated by mechanochemical Kolbe–Schmitt reaction of disodium catecholate with CO
                    2
                    , providing a mixture of mono‐ and dicarboxylated catechol derivatives. While classical protocols require harsh reaction conditions, involving a high temperature and/or CO
                    2
                    pressure, a mild ball milling method was developed. This represents the first mechanochemical Kolbe–Schmitt reaction featuring a low CO
                    2
                    pressure and reactivity at room temperature. From the individual catechol‐based mono‐ and dicarboxylic acid reaction products, a library of novel renewable plasticizers was synthesized through esterification of the carboxylic acid functionalities and
                    O
                    ‐acylation of the phenolic hydroxy groups. The resulting esters were evaluated in poly(vinylchloride) (PVC) and poly(lactic acid) (PLA), revealing plasticizing efficiencies competitive to benchmark commercial plasticizers. These efficiencies were maintained when the best performing ester substitution pattern was installed on the ball mill‐derived mixture of mono‐ and dicarboxylated catechols, making resource intensive separation (e.g. chromatographic separation) of these
                    ortho
                    ‐dihydroxybenzene(di)carboxylic acids redundant.",crossref,0,,机械化学科尔贝-施密特反应:Catechol盒式盒式盒式反应为可再生可塑化剂提供了建筑构件。,"ABSTRACT Catechol(ABSTRACT Catechol)是一个重要的气相平台分子,可以从生物量中衍生出来,用机械化学科尔贝-施密特的碳酸钠与CO2混合反应碳化物,提供了单子和二碳基催化催化物衍生物的混合物。 虽然古典协议要求严酷的反应条件,涉及高温和/或CO2压力,但开发了一种温和的球磨制方法。 这是首个机械化学科尔贝-施密特反应,以低CO2压力和室温回活动为主,由基于单体和二碳基酸反应物的个体化单体和二碳基酸反应产物组成,一个没有的图书馆。"
Meltable Semiconductive Lead–Thiolate Coordination Polymers with Long Alkyl Chains,https://onlinelibrary.wiley.com/doi/10.1002/anie.202518379?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-09 12:27:17 UTC,2026-02-09 12:27:17+00:00,10.1002/anie.202518379,"ABSTRACT
                  
                    Meltable organic–inorganic hybrid semiconductors are attractive for their potential for melt‐based processing. Although meltable semiconducting metal halide perovskites have been extensively studied, meltable semiconducting coordination polymers (CPs) remain scarce, despite their excellent structural designability and the tunability of their optoelectronic properties. We report a new family of meltable semiconductive Pb(II) benzenethiolate CPs bearing long alkyl chains, formulated as [Pb(SPhOC
                    6
                    )
                    2
                    ]
                    
                      n
                    
                    (
                    KGF‐34(C6)
                    ; HSPhOC
                    6
                    = 4‐hexyloxybenzenethiol). For comparison, we also synthesized the classical analogue [Pb(SC
                    6
                    )
                    2
                    ]
                    
                      n
                    
                    (
                    KGF‐59(C6)
                    ; HSC
                    6
                    = 1‐hexanethiol). Single‐crystal X‐ray diffraction analyses revealed that both
                    KGF‐34(C6)
                    and
                    KGF‐59(C6)
                    adopt 2D architectures, albeit with distinct inorganic (–Pb–S–)
                    
                      n
                    
                    networks. A comprehensive characterization of the semiconducting properties, combined with first‐principles calculations, revealed that
                    KGF‐34(C6)
                    exhibits significantly higher photoconductivity, a narrower band gap, and a larger band dispersion than
                    KGF‐59(C6)
                    , attributable to differences in their inorganic (–Pb–S–)
                    
                      n
                    
                    network structures. Furthermore, both
                    KGF‐34(C6)
                    and
                    KGF‐59(C6)
                    exhibit multiple phase transitions, including melting and liquid crystalline formation, enabling the fabrication of optoelectronic devices via melt processing. Notably, this is the first report of meltable semiconducting CPs comprising benzenethiol‐derived ligands. These findings offer a rational design strategy for developing melt‐processable semiconductive materials based on metal–benzenethiolate CPs.",crossref,0,,可溶性半导导铅-硫酸盐协调聚合体与长烷合金链,"ABSTACT 熔化有机无机混合半导体因其熔化的加工潜力而具有吸引力。尽管对可熔化的半导体金属卤化金属过气剂进行了广泛研究,但可熔化的半导体聚合物(CPs)仍然稀缺,尽管其结构设计性极佳,其光电子特性具有金枪鱼特性。我们报告有一个新的组合,即[Pb(SPHOC 6) 2]n(KGF}34(C6);HSPHOC 。"
Greener Colloidal Ink Engineering and Local Solidification Control for High‐Performance Slot‐Die Coated Perovskite Solar Modules,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504928?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-09 12:31:40 UTC,2026-02-09 12:31:40+00:00,10.1002/aenm.202504928,"ABSTRACT
                  
                    Perovskite solar cells (PSCs) have emerged as leading candidates for next‐generation photovoltaics; however, translating laboratory‐scale efficiencies to industrial production remains limited by key challenges such as achieving high‐quality film and addressing solvent toxicity. To overcome these limitations, we formulate colloidal ink by incorporating iodobenzene (Iodo) as an environmentally sustainable additive into a DMSO‐based system, enabling scalable film fabrication via slot‐die coating. It is found that Iodo‐based additives enhance wettability, facilitate the formation of larger colloidal particles, and enable controlled solidification through solvent evaporation kinetics. Specifically, the inclusion of Iodo modulates colloidal size and evaporation behavior, which in turn reduces the effective nucleation barrier and promotes directional grain growth. This leads to the formation of dense, uniform films with improved crystallinity and minimal defects. Devices fabricated using Iodo‐based ink achieved an efficiency of up to 22.3% (the highest reported efficiency in a highly toxic DMF‐free system), encapsulated devices retaining 85% of their initial value after 1200 h of maximum power point tracking (MPPT) and 77% after 8400 h (unencapsulated devices stored in the dark), demonstrating excellent operational and long‐term stability. Furthermore, the DMF‐free, DMSO‐based ink shows excellent scalability, achieving efficiencies of 21% and 19.5% for 2.7 and 31.50 cm
                    2
                    modules, respectively.",crossref,0,,绿色合木墨水工程和高性能溶液和焦焦焦热 Perovskite太阳能舱的地方固化控制,"ABSTRACT Perovskite太阳能电池已成为下一代光伏发电的主要候选产品;然而,将实验室规模效率转化为工业生产仍然受到关键挑战的限制,如实现高质量胶片和处理溶剂毒性等。为了克服这些限制,我们通过将异丁二烯(Iodo)作为环境可持续添加剂纳入基于DMSOZ(Iodo)的系统,将它作为一种环境可持续的添加剂纳入DMSOZ(Iodoodo)系统,从而能够通过脱衣衣涂料进行可扩展的胶片制造。发现,基于Iodo的添加剂可以提高湿性,有助于形成更大的椰子粒子,并通过溶剂蒸发动力学使控制固化。具体而言,将异丁二烯的调制成体尺寸也包括在内。"
Asymmetric Electrolytes Govern Tetrahydroxozincate Dynamics for Stable Alkaline Zinc Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524438?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-09 12:37:14 UTC,2026-02-09 12:37:14+00:00,10.1002/anie.202524438,"ABSTRACT
                  
                    Green electrochemical energy storage is essential for carbon neutrality, and alkaline zinc batteries offer a compelling solution due to their inherent safety, low cost, and high energy density. However, their performance is limited by parasitic reactions, including corrosion, gas evolution, and slow Zn/ZnO conversion kinetics stemming from inefficient dissociation of the tetrahydroxozincate [Zn(OH)
                    4
                    2−
                    ] intermediate. We address this by designing a series of cobalt porphyrins (Co‐4N, Co‐3N‐O, Co‐3N‐S) that modulate the metal center's charge density for accelerating Zn(OH)
                    4
                    2
                    −
                    decomposition, and control Zn
                    2
                    +
                    transport through the carboxyl‐functionalized peripheries. The Co‐3N‐O‐modified electrolyte achieves exceptional stability, maintaining stable cycle for over 80,000 s at 5 mA cm
                    −
                    2
                    , which is more than four times longer than the &lt;20,000 s achieved by the conventional KOH + ZnO electrolyte. In Zn||Ni batteries, this molecularly engineered electrolyte enables 110 stable cycles at 1 mA cm
                    −2
                    , significantly outperforming the unmodified system, which sustained only 20 cycles. These findings elucidate a structure‐kinetics relationship for zincate regulation and demonstrate how customized molecular asymmetry can overcome persistent challenges in aqueous battery chemistry, offering a pathway to high‐performance, durable energy storage systems.",crossref,0,,用于稳定藻碱锌电池的电流动力学,"ABSTACT 绿色电化学能源储存对于碳中和至关重要,碱锌电池由于其固有的安全性、低成本和高能量密度,提供了令人信服的解决办法;然而,其性能受到寄生反应的限制,包括腐蚀、气体进化和由于四氢氧化辛酸[Zn(OH)4-2-]中间体效率低的分解而导致Zn/ZnO变异运动缓慢的Zn/ZnO变异。"
[ASAP] Emerging Zero-Dimensional Organic Metal Halide Hybrids for X-ray Scintillation and Direct Detection,http://dx.doi.org/10.1021/acsenergylett.5c03367,ACS Energy Letters: Latest Articles (ACS Publications),2026-02-09 12:41:55 UTC,2026-02-09 12:41:55+00:00,10.1021/acsenergylett.5c03367,,,0,,[ASAP] 新出现的用于X射线闪烁和直接探测的零二分有机金属卤化物混合物,
Influence of Positional Isomerism in Weakly Solvating Ethers on Lithium Metal Deposition,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522584?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-09 12:45:50 UTC,2026-02-09 12:45:50+00:00,10.1002/anie.202522584,"ABSTRACT
                  Lithium metal is a promising anode for next‐generation high‐energy batteries but faces issues like internal short circuits and low Coulombic efficiency (CE), limiting its performance. Although factors like solid‐electrolyte interphase (SEI) composition, charge transfer resistance, solvation structure, and solvent symmetry influence Li metal deposition, a unified descriptor remains absent. Here, we systematically investigate three positional isomers of weakly solvating ether solvents—dipropyl ether (DPE), butyl ethyl ether (BEE), and pentyl methyl ether (PME), selected to maintain the same C/O (carbon/oxygen) ratio of 6, allowing isolation of minor structural variations on Li metal deposition. By correlating charge transfer kinetics, solvation structure, SEI composition, and lithium microstructure with electrochemical performance, we identify key factors influencing deposition. The symmetric ether, DPE, with sluggish charge transfer kinetics and the most pronounced ion pairing, achieved the highest CE of 99.26%, followed by BEE (99.24%) and PME (98.89%). Increased ion pairing and enhanced LiF content in the SEI were found to have the strongest linear correlation with interfacial stability as reflected in CE. These findings challenge previous studies that faster charge transfer kinetics led to improved CE and enhance the understanding of designing weakly solvating ethers with optimized oxygen placement for future Li metal batteries.",crossref,0,,微软溶解醚中的定位异现象对锂金属沉积的影响,"ABSTRACT 锂金属是下一代高能电池有希望的极极极导体,但面临内部短路和低煤气效率等问题,限制了其性能。虽然固态电子中间相位(SEI)构成、电荷转移抗药性、溶液结构以及溶剂对对称性能影响Li金属沉积等因素,但仍没有统一的描述符。在这里,我们系统地调查了弱溶性醚溶剂-二丙基醚(DPE)、丁基乙醚(BEE)和戊基甲基醚(PME)的三种定位异构体,选择维持相同的C/O(碳/氧)比率为6,从而隔离了液金属沉积的微小结构变化。通过相关的电源转移、溶解结构,SEI Compo。"
Metal Node Guided Pore Engineering in Carborane‐Based MOFs for Efficient C2H2/CO2 and C2H2/C2H4 Separations,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523055?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-09 12:47:26 UTC,2026-02-09 12:47:26+00:00,10.1002/anie.202523055,"ABSTRACT
                  
                    The efficient separation of C
                    2
                    H
                    2
                    from C
                    2
                    H
                    2
                    /CO
                    2
                    and C
                    2
                    H
                    2
                    /C
                    2
                    H
                    4
                    mixtures is essential for the preparation of high‐purity C
                    2
                    H
                    2
                    and C
                    2
                    H
                    4
                    , but challenged by the trade‐off between the capacity and selectivity. In this work, we report a node guided pore engineering strategy in carborane‐based metal‐organic frameworks (MOFs), leading to the partitioned dual cage system in Co‐CB‐HPBTA in contrast to its analogue Zn‐CB‐HPBTA with one‐dimensional channels. This structural evolution endows Co‐CB‐HPBTA with a high C
                    2
                    H
                    2
                    adsorption capacity of 103.2 cm
                    3
                    /g (4.61 mmol/g) at 298 K and 1 bar, along with superior selectivity for C
                    2
                    H
                    2
                    /CO
                    2
                    (10.6) and C
                    2
                    H
                    2
                    /C
                    2
                    H
                    4
                    (13.3). Breakthrough experiments confirm its excellent separation performance for both mixtures under varied conditions, demonstrating efficient recovery of high‐purity C
                    2
                    H
                    2
                    and C
                    2
                    H
                    4
                    with remarkable cyclic stability and humidity tolerance. The separation mechanism is elucidated by DFT calculations and in situ single‐crystal‐ray diffraction, which reveal enhanced binding interactions within the partitioned cages through multiple van der Waals contacts, rationalizing the high selectivity.",crossref,0,,C2H2/CO2和C2H2/C2H4 高效分离的 Carborane'basited MOF 中金属节点制导波子工程,"C 2 H 2 从C 2 H 2 / CO 2 和C 2 H 2 / C 2 2 H 4 混合物有效分离对于高纯度C 2 H 2 和 C 2 H 4 的制备至关重要,但因能力与选择性之间的权衡而受到挑战。"
Falcon Vision‐Inspired Ultrafast Traffic Obstacle Avoidance Based on 2D Edge‐Rich van de Waals Heterostructures,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202512548?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-09 12:56:18 UTC,2026-02-09 12:56:18+00:00,10.1002/adma.202512548,"ABSTRACT
                  
                    Ultrafast and reliable visual perception is essential for obstacle avoidance in autonomous driving, where split‐second decisions must be made in complex, high‐speed environments, yet remains constrained by the limited temporal resolution and processing latency of conventional devices. Here, inspired by the exceptional temporal resolution of falcon vision systems (&gt;150 Hz), we develop a neuromorphic vision sensor capable of ultrafast, edge‐selective perception for dynamic traffic scenarios. The sensor leverages vertically stacked, edge‐rich SnS
                    2
                    /MoS
                    2
                    van der Waals heterostructures, in which a high density of atomic‐scale interfaces and defective edges enables enhanced light‐matter interactions and rapid carrier dynamics. These structural advantages endow the Falcon Vision Sensor (FVS) with synaptic plasticity (PPF = 201%, LTP = 1300s), high refresh rate (250 Hz), and intrinsic erasure behaviors, closely mimicking the temporal precision and motion discrimination features of falcon vision. When the synaptic devices are integrated with computing modules, the system achieves real‐time obstacle detection, along with a directional motion recognition accuracy of 98.89%. This work demonstrates a robust biologically inspired visual intelligence, offering a compact, low‐latency solution for next‐generation autonomous vehicles and edge AI applications requiring rapid environmental responsiveness.",crossref,0,,"Falcon Visa Vision 受启发的超快交通障碍避风港,基于2D EdgeéRich van de Waals Heteros结构","ABSTACT Ulstrast和可靠的视觉感知对于避免自主驾驶障碍至关重要,在自主驾驶中,必须分别在复杂、高速环境中作出第二次决定,但受常规装置有限的时间分辨率和处理延迟性的限制。在这里,受猎鹰视觉系统( & gt;150 Hz)特殊时间分辨率的启发,我们开发了一个神经形态视觉感应器,能够超快地对动态交通情况进行边缘选择性感应。传感器的杠杆是垂直叠叠叠、边缘富SnSnS 2 /MOS 2 van der Waals heterorotics,其中原子级界面和缺陷边缘的密度很高。"
A 3D‐Printed Piezoelectric Scaffold With Bio‐Inspired Gradient and Dynamic Adaptation for Tendon Regeneration,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202517298?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-09 13:06:05 UTC,2026-02-09 13:06:05+00:00,10.1002/adma.202517298,"ABSTRACT
                  Tendon regeneration requires materials that dynamically adapt to the healing stages, offering mechanical support, adhesion prevention, inflammation control, and collagen remodeling. We introduce a novel, dynamically adaptive piezoelectric hydrogel designed to address these requirements. The hydrogel features a bioinspired, anti‐adhesive lotus structure to minimize fibroblast and protein adhesion, preventing postoperative complications. Furthermore, it incorporates rationally designed gradients in piezoelectricity, mechanical properties, and degradation rate. These gradients allow the hydrogel to dynamically match the evolving needs of tendon healing, providing adjustable mechanical, electrical stimulation, and controllable degradation. The hydrogel demonstrably reduces inflammation (downregulating TNF‐α), promotes M2 macrophage polarization, inhibits bacterial growth, and stimulates endogenous tendon regeneration. This regeneration is characterized by increased collagen I deposition, improved fiber alignment, and enhanced biomechanical properties. Transcriptomic analysis revealed upregulation of genes associated with mechanotransduction, tissue remodeling, and anti‐inflammatory responses, alongside downregulation of fibrotic and oxidative stress pathways. This self‐powered, multi‐gradient scaffold represents a significant advancement in tendon tissue engineering, offering a promising strategy for tendinopathy treatment.",crossref,0,,"3DPrinted Piezoectrical 电动纸巾,带有生物启发的梯度和动态适应,用于天登再生","ABSTRACT Tendon再生需要能动态地适应愈合阶段的材料,提供机械支持、粘合预防、炎症控制和凝固器的改造。我们引入了新颖的、动态的适应性派生电液凝胶,以满足这些要求。水凝胶具有一种生物激励、抗粘合液结构,以尽量减少纤维化和蛋白沉积,防止术后并发症。此外,它还包括了在电压、机械特性和降解率方面合理设计的梯度。这些梯度使得水凝胶能够动态地适应正在变化的愈合需要,提供可调节的机械、电刺激和可控降解。水凝液凝可显性 。"
[ASAP] Total Synthesis of (±)-Dhilirolide U,http://dx.doi.org/10.1021/jacs.5c22734,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-09 13:14:23 UTC,2026-02-09 13:14:23+00:00,10.1021/jacs.5c22734,"We report the first total synthesis of (±)-dhilirolide U, a highly oxidized meroterpenoid featuring a densely functionalized 6/6/6/5/5-pentacyclic skeleton. Central to the strategy are a MnIII-mediated cyclization sequence and a Payne-type rearrangement cascade, which together forge a bicyclo[3.2.1]octane fused to a γ-lactone─the defining motif of the dhilirolide natural product family. Both transformations proceed in high yields and with excellent diastereocontrol. Intramolecular Ni-catalyzed conjugate addition was leveraged to install the vicinal quaternary carbon centers. This transformation set the stage for construction of the tetrahydroisochromenone subunit and completion of (±)-dhilirolide U. The reported route to the highly decorated bicyclo[3.2.1]octane provides a blueprint to access the diverse family that are the complex dhilirolide meroterpenoids.",pubmed,0,,[ASAP] U()-Dhilirolide U的合成总量,"我们报告了()-二硅酸酯U的首次全面合成,这是一种高度氧化的甲状腺素,其特点是6/6/6/5/5/5/5-环球骨骼的高度功能化6/6/6/5/5/5/5/-环球骨骼;该战略的核心是MnIII中间环化序列和Payne型重新排列级联,它们共同形成双环[3.2.1-1oooctane,并结合成γ-单晶素 — 界定二硅酸天然产品系列的形态。两种转化都以高产量和极好的对立神经系统控制进行。内分子尼催化同族联产物添加用于安装聚苯乙烯四硝酸碳中心。这种转变为建造四氢异丙酮子单元和完成()-二硅酸酯U提供了舞台。所报告的通往高度分解的两环化[3.2.1-1ooctan的路线为北极弧提供了蓝图。"
