title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Toward Practical Ultralong‐Life Li‐Air Batteries in High‐Humidity Environments: A Synergistic Strategy for Dual‐Interfacial Engineering,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523411?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-17 06:38:10 UTC,2026-01-17 06:38:10+00:00,10.1002/anie.202523411,"Abstract
                  
                    Maintaining the operational stability of Li–air batteries (LABs) in high‐humidity environments is crucial for their transition from laboratory research to practical deployment. Herein, we propose a synergistic strategy for dual‐interfacial engineering toward ultralong‐life LABs in high‐humidity environments. An iodine‐based self‐defense redox mediator—SnCl
                    4
                    and 1,8‐diiodooctane (DIO) is introduced into the electrolyte. On the cathode side, it enabled efficient bidirectional OER/ORR catalysis while forming a protective interface that suppressed both nucleophilic and hydrolytic attack. On the anode side, a highly lithiophilic, corrosion‐resistant, and moisture‐tolerant protective layer forms on the Li anode, which ensures stable battery operation under extremely humid conditions. The results show that the Li─O
                    2
                    battery achieved more than 2400 cycles (nearly 3000 h) at 1000 mA g
                    −1
                    and an extremely low charge potential (&lt;3.5 V), coupled with a high discharge capacity of 111879 mAh g
                    −1
                    . Notably, the SnCl
                    4
                    /DIO‐based LABs reached more than 1800 cycles (&gt;2160 h) even in atmospheric air without humidity control. This work significantly overcomes the strict humidity limits of traditional LABs and provides an innovative strategy for developing LABs capable of operating in high‐humidity environments.",crossref,0,,朝向高人类环境中实用超长生命力电池:两极间工程协同战略,"保持高湿润环境中的利-空气电池(LABs)运行稳定性的抽象摘要对于它们从实验室研究过渡到实际部署至关重要。在这里,我们提议了一项双界面工程协同战略,以在高湿湿度环境中超长寿命LABs为超长寿命LABs。在电解器中引入了基于碘的自我防御再氧化调解器-SnCl 4和1,8-diiodooctane(DIO)。在阴极方面,它使双向的OER/ORR催化高效,同时形成一个保护界面,抑制核分裂和水解攻击。在阳极方面,一个高度嗜血、抗腐素和可湿性保护层表在Liana上。"
Spatial Mapping of Membrane Protein Interactions Using a DNA Origami Rubbing,https://onlinelibrary.wiley.com/doi/10.1002/anie.202513795?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-17 06:39:10 UTC,2026-01-17 06:39:10+00:00,10.1002/anie.202513795,"Abstract
                  Revealing the protein–protein interactions (PPIs) of membrane proteins is as challenging as their structural reconstruction, primarily because the molecular structures and related PPIs of membrane proteins are highly dependent on the bio‐membrane where they are situated. DNA origami offers a platform for manipulating molecules with nanoscale precision. Herein, we used a square‐like DNA origami, refer to as DNA origami rubbing, to map the two‐dimensional distribution of membrane proteins in situ. Through artificial models and cell studies, we correlated the efficiency of barcode recording of DNA origami rubbings with the distance between adjacent proteins, and we observed that the frequency of adjacent proteins mapped by DNA origami rubbings was correlated to the abundance of the bait protein. We demonstrated that the DNA origami rubbing was able to reflect the distribution change of adjacent proteins caused by adding the ligand of bait protein. Our results suggested that the DNA origami rubbing can serve as a powerful tool in the field of protein interactomics.",crossref,0,,利用DNAOrigami Rubbing进行膜蛋白相互作用空间绘图,"光膜蛋白蛋白蛋白蛋白的蛋白-蛋白相互作用(PPIs)抽象蒸发的蛋白质-蛋白相互作用(PPIs)与结构重建一样具有挑战性,主要是因为薄膜蛋白的分子结构和相关PPPI高度依赖其所在位置的生物膜。 DNA折合神神灵提供了一个用纳米精度来操纵分子的平台。 在这里,我们用平方式的DNA折合神神神灵(DNA或神神神神灵)来绘制薄膜蛋白在原地的两维分布图。 通过人工模型和细胞研究,我们把DNA或神神灵摩擦条码记录的效率与相邻蛋白之间的距离联系起来,我们发现通过DNA或神神灵摩擦绘制的相邻蛋白的频率与该结果相关。"
Solubility Activation of Recessive Solvent Mitigates Interphase Dissolution for High‐Performance Sodium‐Ion Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524808?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-17 06:44:25 UTC,2026-01-17 06:44:25+00:00,10.1002/anie.202524808,"Abstract
                  
                    Solid electrolyte interphase (SEI) dissolution in sodium‐ion batteries (NIBs) triggers electrolyte decomposition and gas evolution, resulting in capacity decay and safety issues. Lowering the solvation power of electrolyte mitigates SEI dissolution but decreases ionic conductivity. Here, we report a recessive solvent activation strategy, where the recessive solvent 1,2‐epoxy‐3,3,3‐trifluoropropane (TFPO) alone dissolves NaFSI only sparingly, but its solubility is greatly enhanced by the addition of an activating solvent, diethylene glycol diethyl ether (DEE). By harnessing the tunable solvation behavior of the DEE–TFPO system, we designed a weakly solvating electrolyte (WSE) containing 24 vol% DEE, far below the bulk‐solvent fractions typical of WSEs, and a high anion‐to‐DEE ratio. This low DEE content mitigates solvent‐induced SEI dissolution, while the high anion‐to‐DEE ratio promotes anion‐dominated solvation structure, forming a robust inorganic‐rich SEI. These effects preserve high ionic conductivity while overcome the challenge of SEI dissolution. The optimized electrolyte enabled hard carbon || NaMn
                    0.33
                    Fe
                    0.33
                    Ni
                    0.33
                    O
                    2
                    full cells to retain 80.0% capacity after 500 cycles and 99.5% capacity in 1.0 Ah pouch cells after 230 cycles with suppressed gas release.",crossref,0,,高性能 sodium ion 电池的溶溶溶性消减器间隙溶解溶解溶解溶解的溶性活化,"在钠电解电池(NIBs)电解分解和气体进化中,抽象固态电解相相(SEI)溶解(SEI)触发电解分解和气体进化,导致能力衰减和安全问题。降低电解解解的溶解力会减轻SEI的溶解作用,但会降低电解导性。在这里,我们报告了一个休眠溶剂活化战略,光是休眠溶溶剂1,2,2-宇宙氧3,3,3,3-三-三-三氟丙丙烷(TFPO)就能轻度溶解电解(WSE),其溶解度就远低于典型的散发性溶剂二乙基乙醚(DEE),通过利用DEE-TTPO系统的金枪鱼溶解行为,我们设计了一个含有24 vol% DEE的微软溶解电解解剂(WSE),远低于典型的散发物碎片。"
[ASAP] Hydrophobic Metal–Organic Frameworks Enable Superior High-Pressure Ammonia Storage through Geometric Design,http://dx.doi.org/10.1021/jacs.5c18786,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-17 14:00:22 UTC,2026-01-17 14:00:22+00:00,10.1021/jacs.5c18786,"Hydrophobic metal-organic frameworks (MOFs) are typically overlooked for ammonia storage due to weak host-guest interactions. Here, we demonstrate that four structurally analogous aluminum-based MOFs exhibit a counterintuitive behavior whereby framework geometry, rather than ligand hydrophilicity, determines high-pressure NH3 adsorption performance. The hydrophobic CAU-23 achieved an exceptional capacity matching hydrophilic analogs despite its poor low-pressure uptake. This pressure-dependent enhancement stems from the unique 4-cis-4-trans geometry of CAU-23 compared to the purely cis arrangement of MIL-160 and KMF-1 and the alternating cis-trans configuration of MOF-303. Critically, CAU-23 retained 95% capacity over three high-pressure cycles, whereas hydrophilic MOFs suffered 39-46% irreversible losses due to strong NH3-framework interactions that compromise structural integrity. Grand canonical Monte Carlo simulations reveal that high pressure enables NH3 clustering through intermolecular hydrogen bonding, bypassing the need for strong host-guest interactions. High-pressure powder X-ray diffraction measurements confirm the exceptional mechanical resilience of CAU-23, showing complete structural recovery upon decompression despite exhibiting the highest pressure sensitivity among the studied MOFs. An extended analog, HE-CAU-23, validates this design principle with further enhanced capacity. These findings reveal a paradigm shift toward hydrophobic MOFs with optimized geometry for high-performance and regenerable gas storage applications.",pubmed,0,,[ASAP] 疏水金属 - 有机框架通过几何设计使高压氨储存得以实现,"由于宿主-宿主-宿主-宿主-访客互动关系薄弱,氨储中通常忽略了疏水性金属-有机框架(MOFs),因为氨储中由于宿主-宿主-宿主-访客互动关系薄弱而忽略了疏水性金属-机体框架(MOFs)。在这里,我们证明四个结构上类似铝基模组织展示了一种反直觉行为,即框架几何学,而不是离离子体和水体-水体-慈善性,决定了高压NH3吸附性性性性能。尽管对水体-水体-CAU-23的吸收程度低,但实现了与水体-水体-水体-水体-水体类相似的特殊能力匹配。这种依赖压力的增强是由于CAU-23与MIL-160和KMF-1的纯轴安排和MOF-303的交替性轴-转配置相比,CAU-23在三个高压循环中保留了95%的能力,而水体-水体-水体-水体-水体-水体-水体-水体-水体-水"
A reduced-order model for predicting transient performance of air-source heat pumps,https://www.sciencedirect.com/science/article/pii/S0306261926000644?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,用于预测空气源热泵瞬时性能的减少订购量模型,
Electrode microstructure-driven multi-scale feature fusion framework based on microscopic imaging technique for health estimate of lithium-ion batteries,https://www.sciencedirect.com/science/article/pii/S0306261926000504?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,以用于锂离电池健康估计的显微成像技术为基础的电德微结构驱动的多规模多级特征聚变框架,
Fault diagnosis of photovoltaic arrays at ports under small-sample and imbalanced data conditions,https://www.sciencedirect.com/science/article/pii/S030626192600053X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,在小型抽样和数据不平衡条件下对港口光伏发电阵列的错误诊断,
"Strong, tough, and dynamically reversible hydrogels enabled by a freeze–thawing, densification, and crosslinking strategy",https://www.sciencedirect.com/science/article/pii/S1369702126000076?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,由冷冻-解冻、凝固和交叉连接战略促成的强大、坚固和动态可逆水凝胶,
Nationwide insights on solar deployment trends and spatial inequalities revealed by vision transformer models,https://www.sciencedirect.com/science/article/pii/S0306261926000632?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,愿景变压器模型所揭示的关于太阳能部署趋势和空间不平等的全国家洞见,
Decision-focused learning integrated with data-driven robust optimization for energy management,https://www.sciencedirect.com/science/article/pii/S0306261925020732?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,将注重决策的学习与数据驱动的能源管理稳健优化相结合,
Projecting solar peak hours in southern Spain using temperature-based machine learning models until 2100,https://www.sciencedirect.com/science/article/pii/S0306261926000474?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,"使用以温度为基础的机器学习模型预测西班牙南部的太阳峰值时数,直到2100年",
Bi-level planning of data centers with coupled electricity-heat-computation system using data-driven scenario generation for representing uncertainties,https://www.sciencedirect.com/science/article/pii/S0306261926000218?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,"利用数据驱动情景生成,代表不确定因素,对数据中心进行双级规划,并配用电热计算系统,同时使用数据驱动情景生成,以体现不确定因素",
The marketization of green electricity trading and investment decisions of new energy enterprises,https://www.sciencedirect.com/science/article/pii/S0301421525005440?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,绿色电力贸易的市场化和新能源企业的投资决定,
A critical review of remaining useful life prediction for water Electrolyzers: From degradation mechanisms to prognostic models,https://www.sciencedirect.com/science/article/pii/S0306261925020331?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,对水电解器剩余使用寿命预测的严格审查:从降解机制到预测模型,
"State-of-the-art review of deep-sea wind turbine: installation, cost, instability, flow-induced oscillation, failure, maintenance, and power cost",https://www.sciencedirect.com/science/article/pii/S0306261926000139?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,对深海风力涡轮机进行最先进的审查:安装、成本、不稳定、流动引起的振动、故障、维修和电费,
"The green and brown sides of industrial robots: Innovations, AI-Driven patents, energy policy interventions, and emissions dynamics",https://www.sciencedirect.com/science/article/pii/S030142152600011X?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,工业机器人的绿色和棕色两面:创新、AI驱动专利、能源政策干预和排放动态,
Lean multi-agent deep reinforcement learning for uncertainty handling in the energy management of networked microgrids,https://www.sciencedirect.com/science/article/pii/S0306261926000061?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,在网络化微电磁网的能源管理中进行不确定性处理的精利多试多剂深强化学习,
Recent advances in supercapacitor electrode materials based on MOF-derived transition metal sulfides,https://www.sciencedirect.com/science/article/pii/S0306261926000012?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,以多边基金衍生的金属过渡性硫化物金属硫化物为基础的超电容器电极材料的最近进展,
A novel day-ahead bidding method considering real-time operational characteristic and strategy for wind-hydro hybrid power systems,https://www.sciencedirect.com/science/article/pii/S0306261926000024?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,一种考虑到风水混合动力系统实时运行特点和战略的新颖的日头竞标方法,
Public-private partnership in energy investment and inclusive growth,https://www.sciencedirect.com/science/article/pii/S0301421525005178?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,能源投资和包容性增长方面的公私伙伴关系,
"Geopolitical fragmentation and energy transition inequalities: Climate policy uncertainty, sanctions, and the oil and gas sector",https://www.sciencedirect.com/science/article/pii/S0301421525005555?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-18 00:00:00 UTC,2026-01-18 00:00:00+00:00,,,,0,,地缘政治分裂和能源过渡不平等:气候政策的不确定性、制裁以及石油和天然气部门,
[ASAP] Lanthanum-Induced Quasi-Covalent Bonding and Chemical Potential Bridging in Pt3Co Intermetallic Catalysts for Durable Fuel Cells,http://dx.doi.org/10.1021/jacs.5c16692,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-18 18:06:01 UTC,2026-01-18 18:06:01+00:00,10.1021/jacs.5c16692,"Pt-based intermetallic compounds represent the most promising catalysts for oxygen reduction reaction (ORR). However, they still face stability challenges, primarily due to component segregation and oxidation/dissolution of both transition metal and Pt atoms under harsh electrochemical conditions. Herein, we strategically incorporate electron-donating La into the L12-Pt3Co intermetallic catalyst to steer a quasi-covalent Pt-M interaction and bridge the core-shell chemical potential gradient, enhancing ORR durability. Combined experimental and theoretical analyses elucidate that the transition from metallic to quasi-covalent bonding strengthens Pt-Co/La interactions, which effectively suppresses Pt leaching. Furthermore, La-mediated electronic modulation reduces the core-shell chemical potential difference, thus inhibiting Co migration from the core to the outermost surface and the subsequent oxidative dissolution. Due to these properties, the as-developed catalyst demonstrates high ORR activity under H2-air conditions, achieving a peak power density of 1.27 W cm-2 and high mass activity (MA) of 1.29 A mgPt-1. More importantly, it exhibits exceptional stability with 87% MA retention and only 12 mV voltage loss at 0.8 A cm-2 after 30k accelerated durability cycles, outperforming DOE 2026 targets (60% MA retention and voltage loss <30 mV). This study proposes a new structural engineering strategy for enhancing catalytic robustness in harsh electrochemical environments.",pubmed,0,,"[ASAP] 在Pt3Co 用于耐久燃料电池的中间金属催化剂中,由Lanthanum 诱导的准共保和化学潜力连接","Pt基半金属化合物是减少氧气反应的最有希望的催化剂(ORR),但是,它们仍然面临稳定挑战,主要原因是在严酷的电化学条件下,金属和Pt原子的过渡性金属和Pt原子的成分分离和氧化/溶解。在这里,我们从战略上将L12-Pt3Co中间金属催化剂纳入L12-Pt3Co中间金属催化剂,以引导半covalent Pt-M相互作用,并弥合核心壳化学潜能梯度,提高OR的耐久性。综合实验和理论分析表明,从金属向准相近结合的结合的过渡加强了Pt-Co/La的相互作用,有效地抑制了Pt沥滤。此外,拉中间式电子调制能减少了核心壳化学锅。"
[ASAP] Oxidative Peptide Backbone Cleavage by a HEXXH Enzyme during RiPP Biosynthesis,http://dx.doi.org/10.1021/jacs.5c19246,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-18 18:07:00 UTC,2026-01-18 18:07:00+00:00,10.1021/jacs.5c19246,"Ribosomally synthesized and post-translationally modified peptides (RiPPs) rely on a diverse array of enzymes to tailor peptide backbones and side chains. In this study, we characterized enzymes from two different biosynthetic gene clusters (BGCs) from Pseudomonas strains (pfl and pos) that catalyze new transformations in RiPP biosynthesis. Two α-ketoglutarate-dependent HEXXH enzymes, PflC and PosC, perform hydroxylation of multiple consecutive glutamine residues and selectively recognize a C-terminal ARMD tetrapeptide to trigger oxidative backbone cleavage that generates an amide terminus. Mutational analysis pinpoints the first position of this motif as a critical determinant. Notably, PflC displays proteolytic activity in the absence of the leader peptide, indicating that leader peptide-enzyme interactions modulate the observed reaction selectivity. The biosynthetic gene clusters also encode a unique MNIO-nitroreductase fusion enzyme that installs a rare Z-dehydrophenylalanine and hydroxylates an Asp residue. Collectively, this work expands both the catalytic repertoire and structural diversity accessible through bacterial RiPP biosynthesis.",pubmed,0,,[ASAP] 在RiPP生物合成期间由HEXXH酶制造的氧化五氯苯背骨裂变,"在这项研究中,我们从Pseudomonas 菌株(pfl和pos)的两个不同的生物合成基因组(BGCs)中确定了酶特征,这些基因组催化了RiPP生物合成物中的新变异。两个依赖HEXXH酶、PflC和PosC的α氯酸二甲酯,对多个连续的谷类胺残留物进行水氧化,有选择地识别C-terminal ARMD Tropapide 以触发产生氨化白蚁的氧化性脊椎裂。突变分析指出,该模型的第一个位置是一个关键决定因素。值得注意的是,PflC在没有前导粒化物的情况下展示了蛋白化物的蛋白性活动,表明该领导人是Peptide。"
"[ASAP] Construction of Three-Dimensional Covalent Organic Frameworks for Photocatalytic Synthesis of 2,3-Dihydrobenzofuran Derivatives",http://dx.doi.org/10.1021/jacs.5c19165,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-18 18:07:38 UTC,2026-01-18 18:07:38+00:00,10.1021/jacs.5c19165,"2,3-Dihydrobenzofuran derivatives hold significant value in pharmaceutical and material science due to their prevalence in bioactive molecules and natural products. However, constructing efficient and sustainable catalytic systems for the synthesis of such derivatives remains challenging. Herein, we synthesized two three-dimensional covalent organic frameworks (3D COFs) with donor-acceptor (D-A) units, which enable efficient photocatalytic synthesis of 2,3-dihydrobenzofuran derivatives via oxidative dehydrogenative coupling of alkenyl phenols (12 substrate examples, up to 95% yields) or oxidative [3 + 2] cycloaddition of phenols and olefins (14 substrate examples, up to 97% yields). Remarkably, a range of natural products, including δ-viniferin, conocarpan, licarin A, homopterocarpin, and pterocarpan, can be facilely and scalably synthesized through a one-step synthesis in high yields (up to 93%), in sharp contrast to multistep routes required by conventional approaches with lower yields (<60%). Comprehensive characterizations reveal that the synthesized 3D COFs with D-A units enable efficient photoinduced carrier separation and migration, thus facilitating the photocatalytic performance. Moreover, the interconnected nanochannels and rigid frameworks in 3D COFs collectively ensure substrate accessibility and structural stability (at least 10 catalytic cycles), much superior to that of the corresponding two-dimensional (2D) COFs. This work provides an innovative approach for facile and efficient photosynthesis of high-value-added chemicals by 3D COFs.",pubmed,0,,"[ASAP]为2,3-二氢苯并呋喃衍生物的光催化合成建造三维共振合有机框架","2,3-二氢苯并呋喃衍生物由于其在生物活性分子和天然产品中的流行性,在制药和材料科学中具有重要价值,然而,为合成此类衍生物而建设高效和可持续的催化系统仍然具有挑战性。我们在此与捐赠者-接受者(D-A)单位合成了两个三维共价有机框架(3DCOFs),通过对正烷酚进行氧化性脱氢结合,对2,3-二氢苯并呋喃衍生物进行有效的光催化合成(12个基底例子,最高产量为95%)或氧化性[3+2]苯酚和叶素的循环(14个子例子,最高产量为97% )。"
[ASAP] Electrochemically Mediated Separation of Carbon Monoxide Using a Ni-Based Redox Couple,http://dx.doi.org/10.1021/acsenergylett.5c04138,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-18 18:31:47 UTC,2026-01-18 18:31:47+00:00,10.1021/acsenergylett.5c04138,,,0,,[ASAP] 使用尼基红氧化物夫妇对二氧化碳进行电化学媒介分离,
[ASAP] Regulating Species Transport in Metal–Organic Frameworks for Lithium Metal Batteries,http://dx.doi.org/10.1021/acsenergylett.5c04334,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-18 19:45:21 UTC,2026-01-18 19:45:21+00:00,10.1021/acsenergylett.5c04334,,,0,,[ASAP]管理金属-金属电池金属-金属金属电池组织框架的物种运输,
"[ASAP] Correction to “Enantioselective Synthesis of 2,3-Disubstituted Azetidines via Copper-Catalyzed Boryl Allylation of Azetines”",http://dx.doi.org/10.1021/jacs.5c22357,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-18 19:46:06 UTC,2026-01-18 19:46:06+00:00,10.1021/jacs.5c22357,,,0,,"[ASAP]更正为“通过Azetine的铜-计算机化的二氯二代乙基Azetidine的反选择性合成,通过Azetine的二氯二代乙基Azetidine-Coepto-Caplyzed Boryl合金结合”",
Valuing operational flexibility in hybrid energy systems: A neural solution to the Hamilton–jacobi–bellman equation,https://www.sciencedirect.com/science/article/pii/S030626192600070X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,在混合能源系统中具有宝贵的操作灵活性:汉密尔顿-贾科比-贝尔曼等式的神经解决方案,
Offline inverse reinforcement learning for joint optimization of energy costs and demand charge in industrial PV-battery load systems,https://www.sciencedirect.com/science/article/pii/S0306261926000681?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,工业光电池装载系统联合优化能源成本和需求收费的离线反向强化学习,
Optimal design of megawatt-scale proton exchange membrane water electrolysis module by hierarchical multi-scale modeling,https://www.sciencedirect.com/science/article/pii/S0306261925020550?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,"通过等级多尺度建模,最佳设计兆瓦质子交换膜水电解模块",
Can ‘toxic masculinity’ be measured? Scientists try to quantify controversial term,https://www.nature.com/articles/d41586-026-00144-4,Nature,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,"能否衡量 "" 有毒的男性特征 ""? 科学家试图量化有争议的术语",
Memristive cellular neural networks for fast in-pixel computing,https://www.nature.com/articles/s41928-025-01555-3,Nature Electronics,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Cellular neural networks, inspired in part by the biological retina, offer a potential route to massively parallel analogue computing. However, the hardware implementation of such systems remains challenging. Here we report memristor-based cellular neural networks for image and video processing applications. We develop a Python-based digital twin for network simulations and as a graphical user interface for controlling the fabricated hardware. Simulations using the digital twin illustrate the network’s capabilities in image processing and in solving partial differential equations. We build hardware through the tape-out of a transistor-based network and the fabrication of a circuit board with multilevel non-volatile memristors as the synapses. We show that the hardware can be used to run image processing tasks including edge and horizontal line detection.",nature_html,0,,用于快速像素计算中的记忆细胞神经网络,"部分受生物视网膜的启发,细胞神经网络部分受到生物视网膜的启发,它为大规模平行模拟计算提供了一条潜在途径。然而,这些系统的硬件实施仍然具有挑战性。在这里,我们报告图像和视频处理应用程序的基于光学的细胞神经网络。我们开发了基于Python的数码双对网络模拟,并作为控制伪造硬件的图形用户界面。使用数字双对的模拟显示了网络在图像处理和解决部分差异方程式方面的能力。我们通过磁带式晶体管网络和以多层非挥发性分子的电路板的制造作为突触器。我们显示,这些硬件可以用来运行。"
Collective intelligence for AI-assisted chemical synthesis,https://www.nature.com/articles/s41586-026-10131-4,Nature,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"The exponential growth of scientific literature presents an increasingly acute challenge across disciplines. Hundreds of thousands of new chemical reactions are reported annually, yet translating them into actionable experiments becomes an obstacle1,2. Recent applications of large language models (LLMs) have shown promise3,4,5,6, but systems that reliably work for diverse transformations across de novo compounds have remained elusive. Here we introduce MOSAIC (Multiple Optimized Specialists for AI-assisted Chemical Prediction), a computational framework that enables chemists to harness the collective knowledge of millions of reaction protocols. MOSAIC is built upon the Llama-3.1-8B-instruct architecture7, training 2,498 specialized chemical experts within Voronoi-clustered spaces. This approach delivers reproducible and executable experimental protocols with confidence metrics for complex syntheses. With an overall 71% success rate, experimental validation demonstrates the realizations of over 35 novel compounds, spanning pharmaceuticals, materials, agrochemicals, and cosmetics. Notably, MOSAIC also enables the discovery of new reaction methodologies that are absent from the expert’s training, a cornerstone for advancing chemical synthesis. This scalable paradigm of partitioning vast domains into searchable expert regions enables a generalizable strategy for AI-assisted discovery wherever accelerating information growth outpaces efficient knowledge access and application.",nature_html,0,,AI-辅助化学合成集体情报,"科学文献的成倍增长提出了各学科间日益严峻的挑战。每年有数十万新的化学反应报告,但将其转化为可操作的实验却成为障碍1,2 2 大型语言模型(LLMs)最近的应用显示了3,4,5,6,6,6,但可靠地促进新化合物不同变异的系统仍然难以实现。在这里,我们引入了MOSAIC(AI协助的化学预测多类优化专家),这是一个计算框架,使化学家能够利用数百万个反应协议的集体知识。 MOSAIC(MOSAIC)建在Llama-3.1-8B-Instruct 结构7 上,培训Voronoi-Cround 空间的2,498名专业化学专家。"
Publisher Correction: A fault-tolerant neutral-atom architecture for universal quantum computation,https://www.nature.com/articles/s41586-026-10108-3,Nature,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,出版商校正:通用量量计算不容错的中性原子结构,
Author Correction: An autonomous laboratory for the accelerated synthesis of inorganic materials,https://www.nature.com/articles/s41586-025-09992-y,Nature,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,,,0,,作者更正:加速合成无机材料的自主实验室,
Guidelines for robust and reproducible point defect simulations in crystals,https://www.nature.com/articles/s41578-025-00879-y,Nature Reviews Materials,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Many physical properties of functional materials are governed by their impurities rather than their bulk characteristics. Defects in crystals can activate electronic and ionic conductivity, create active centres for catalysis or store information through localized spin configurations. Accurate modelling of defect behaviour is therefore essential for predicting material performance and optimizing functionality across a vast application space. However, defect simulations are sensitive to choices made during setup, execution and analysis. In this Perspective, we highlight best practices for calculating and reporting point defect properties through computational methods, with a focus on the widely adopted supercell approach. Key considerations include accurate representation of the structural and electronic properties of the host material, appropriate choice of charge states, sufficient optimization of defect geometries and reproducible calculation of defect formation energies. Adhering to these practices will facilitate robust comparisons between studies and improve the integration of computational predictions with experimental results. We emphasize the importance of reporting computational parameters and correction schemes. Ultimately, an open approach to point defect simulations will strengthen the impact of computational studies and accelerate materials engineering.",nature_html,0,,在晶体中进行稳健和可复制的点缺陷模拟的准则,"功能材料的许多物理特性取决于其杂质,而不是其散装特性。晶体的缺陷可以激活电子和电离传导,通过局部旋转配置建立活跃的催化中心或储存信息。因此,准确的缺陷行为模型对于预测材料性能和优化整个广泛应用空间的功能至关重要。然而,缺陷模拟对设置、执行和分析期间作出的选择十分敏感。从这个角度讲,我们强调通过计算方法计算和报告点缺陷特性的最佳做法,重点是广泛采用的超级细胞方法。主要考虑因素包括结构的准确表述。"
