title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
In-context learning enhanced large language model for robust distribution system state estimation,https://www.sciencedirect.com/science/article/pii/S0306261925020744?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,"内通文学习强化大语言模型,以进行可靠的分配系统国家估算",
Prediction driven control of a gas turbine–battery hybrid power plant providing an ancillary service,https://www.sciencedirect.com/science/article/pii/S0306261925020719?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,对提供辅助服务的燃气涡轮机-电池混合发电厂的预测驱动控制,
How viral RNAs escape a host mechanism that controls translation,https://www.nature.com/articles/d41586-025-04001-8,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,病毒性 RNA 是如何逃离控制翻译的东道机机制的,
Improving real-world execution of optimized trading schedules for large-scale battery storage systems through data-driven component parametrization,https://www.sciencedirect.com/science/article/pii/S0306261925020707?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,"通过以数据驱动的部件防污化,改进大规模电池储存系统优化交易时间表的实际执行情况",
Global mercury emissions from wildfires are three times lower than existing estimates,https://www.cell.com/one-earth/fulltext/S2590-3322(25)00392-6?rss=yes,One Earth,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,全球野火产生的汞排放比现有估算值低三倍,
Governing atmospheric oxidation capacity is the key to synergistic air quality and climate gains,https://www.cell.com/one-earth/fulltext/S2590-3322(25)00395-1?rss=yes,One Earth,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,管理大气氧化能力是协同空气质量和气候收益的关键,
Learning-based optimal power bidding of an overseas photovoltaic-battery storage plant in Singapore electricity market,https://www.sciencedirect.com/science/article/pii/S0306261925020586?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,新加坡电力市场海外光电电池储存厂以学习为基础的最佳电力投标,
Ultra-low-density exoplanets observed around a young star,https://www.nature.com/articles/d41586-025-03983-9,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,在年轻恒星周围观测到的超低密度外行星,
"Techno-economic analysis of hydrogen-to-power, ammonia-to-power pathway with biomass-to-power integration",https://www.sciencedirect.com/science/article/pii/S0306261925020574?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,对氢对电、氨对电以及生物量对电一体化的氢对电、氨对电路径的技术经济分析,
Blood protein thwarts deadly fungal disease,https://www.nature.com/articles/d41586-025-03985-7,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,血液蛋白质抑制致命的真菌病,
Of all the quarries: Casablanca fossils reveal African ancestors of Homo sapiens,https://www.nature.com/articles/d41586-025-03986-6,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,在所有的采石场中:卡萨布兰卡化石 揭示了非洲人类的祖先,
Chronic pain could be eased by uncoupling the sensory and emotional experiences,https://www.nature.com/articles/d41586-025-03987-5,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,"将感官和情感经历脱钩,可以减轻慢性疼痛。",
The complex role of nutrients in cancer spread,https://www.nature.com/articles/d41586-025-03988-4,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,营养素在癌症传播中的复杂作用,
A carbon-negative solar fuel production method with enhanced solar contribution and superior CO2 reduction capacity: Experimental and system investigation,https://www.sciencedirect.com/science/article/pii/S0306261925020677?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,,,0,,"一种碳负太阳能燃料生产方法,其太阳能贡献增强,CO2减排能力提高:实验和系统调查",
Prefrontal neural geometry of learned cues guides motivated behaviours,https://www.nature.com/articles/s41586-025-09902-2,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Animals continuously evaluate their surroundings to decide whether to approach rewarding opportunities or avoid potential threats. Assigning the appropriate importance to environmental stimuli is not only crucial for survival but also underlies complex forms of goal-directed behaviour that are shared across species, including humans1,2,3,4. Understanding how the brain translates such sensory cues into motivated behaviours is, therefore, central to neuroscience and psychology. The dorsomedial prefrontal cortex (dmPFC) is a critical structure that bridges relevant environmental stimuli to goal-directed behaviour. Salience, valence and value are key dimensions defining stimulus relevance, but how the dmPFC processes and organizes such dimensions to drive motivated behaviour remains unclear. Here we monitored single-neuron populations in the dmPFC using calcium imaging in freely moving male mice while discriminating between stimuli predicting different reward or punishment outcomes, which enabled an unprecedented dissociation of salience, valence and value information. We found that dmPFC populations primarily encode appetitive and aversive values of learned stimuli and that subpopulations encode valence and salience along orthogonal information axes. Our results highlight a concurrent multifaceted population coding of value, salience and valence of stimuli during associative learning within dmPFC networks, such that the geometry of dmPFC neuronal representations dynamically shapes appetitive and aversive motivated behaviours.",nature_html,0,,知识线索的前前神经神经几何学前神经几何学学线索指导有动机的行为,"动物不断评估其周围环境,以决定是选择奖励机会还是避免潜在威胁; 对环境刺激给予适当重视,不仅对生存至关重要,而且也是各种物种之间共有的、目标导向行为的复杂形式的基础,包括人类1,2,3,4; 因此,了解大脑如何将这种感官信号转化为有动因的行为,是神经科学与心理学的核心; 前前额皮层(dmPFC)是连接有动因行为的相关环境刺激的关键结构。 相容性、价值和价值是决定刺激相关性的关键方面,但DMPFC过程和组织这种维度来驱动有动因行为的方式仍然不明确。"
"Efficacy and safety of low-dose interleukin 2 for Behçet’s syndrome: a randomized, placebo-controlled, double-blind, phase 2 clinical trial",https://www.nature.com/articles/s41467-025-68100-w,Nature Communications,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Behçet’s syndrome (BS), a chronic vasculitis, leads to recurrent oral ulcers, severely impacting quality of life. Here we report the results of a randomized, double-blind, placebo-controlled trial (NCT04065672) to evaluate the efficacy and safety of low-dose interleukin-2 (LD-IL-2) in BS patients. 60 participants with active oral ulcers are randomly assigned to receive LD-IL-2 or placebo. The primary endpoint is the oral ulcer count at week 12. The LD-IL-2 group has significantly fewer oral ulcers than the placebo group (0.69 ± 1.05 vs. 1.57 ± 0.90, P = 0.001) with greater improvements in ulcer pain, disease activity, and quality of life. No infections or severe adverse events are observed in either group. LD-IL-2 expands regulatory T (Treg) cells and decreased the ratio of effector T cell to Treg cells. Thus, LD-IL-2 therapy might be an effective and safe treatment in BS patients and is associated with the modulation of CD4 + T cell populations.",nature_html,0,,Behçet综合症(一种随机的、安慰剂控制的、双盲的、第2阶段临床试验)低剂量内红素2的功效和安全性,"Behçet的慢性血管炎综合症(BS)是一种慢性血管炎,导致经常口服溃疡,严重影响生活质量。在这里,我们报告了一种随机、双盲、安慰剂控制的试验(NCT04065672)的结果,以评价BS病人低剂量内红素-2(LD-IL-2)的功效和安全性。60名口腔溃疡活跃的参与者被随机指定接受LD-IL-2或安慰剂。主要的终点是第12周的口服溃疡计数。LD-IL-2组口服溃疡明显少于安慰剂组(0.69  1.05 = 1.57  0.90,P=0.001),在溃疡疼痛、疾病活动和生活质量方面有了更大的改善。在这两个组中,没有观察到感染或严重不良事件。LD-IL-2组扩大管制T(Treg)细胞,降低了T效应细胞的比率。"
Dynamic oxygen vacancy engineering on CuO via refreshable catalytic surface for high-efficient water decontamination,https://www.nature.com/articles/s41467-025-68180-8,Nature Communications,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Oxygen vacancies (Ov) on metal oxide surfaces exhibit high catalytic activity for activating peroxymonosulfate (PMS) in wastewater decontamination, yet their in-situ regeneration remains a significant challenge. This study successfully achieves in-situ real-time regeneration of Ov on CuO surfaces through simple alkali etching without interrupting the contaminant removal process. The surface hydroxyl groups introduced by alkali treatment significantly reduce the formation energy of Ov on CuO surfaces from 1.60 eV to 0.38 eV. Both experimental results and density functional theory calculations reveal that the high activity of CuO relies on the synergy of surface hydroxyl groups and Ov. This synergy increases the antibonding states below the Fermi level and the electron spin density of Cu near Ov, thereby promoting electron transfer from CuO to PMS. As a result, by just adding an equimolar amount of alkali relative to PMS in CuO/PMS system, the degradation rate constant of sulfamethoxazole (SMX) greatly increases by 42 times. The primary reactive oxygen species in this system are sulfate radicals and hydroxyl radicals. Furthermore, OH-/CuO/PMS system exhibits a long-term stability (> 300 h) for SMX removal in a real water matrix. This work provides a highly executable method to in-situ real-time regenerate Ov on CuO surfaces, representing significant progress in the critical yet underappreciated field of catalyst regeneration.",nature_html,0,,"利用可更新的催化表面,在CuO上进行动态氧气空缺工程,促进高效水净化","氧化金属表面的氧气空缺(Ov)显示,在废水净化过程中,激活过氧甲硫酸过氧化物(PMS)的催化活动具有很高的催化作用,然而,它们的就地再生仍是一项重大挑战,这项研究成功地通过简单的碱蚀刻,在不干扰污染物清除过程的情况下,在库O表面实现了Ov的实时再生。碱处理采用的表层氢氧基组将库O的形成能量从1.60 eV显著减少至0.38 eV。实验结果和密度功能理论计算都表明,库O的高活动依赖于表层氢化物组和Ov的协同作用。这种协同作用增加了Cu nea 的Fermi级以下抗冒状态和电旋密度。"
An ancient DNA perspective on the Russian conquest of Yakutia,https://www.nature.com/articles/s41586-025-09856-5,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Yakut communities from northeastern Siberia inhabit some of the coldest environments on Earth, preserving an extraordinary archaeological record. Their history was profoundly reshaped by the Russian conquest, which introduced cereals, pathogens and Christianity beginning in 1632 (refs. 1,2,3,4,5). However, the biological impact of these transformations remains unknown. Here we generated extensive ancient DNA data to elucidate contemporary changes in Yakut genomic diversity and oral microbiomes. We found Yakut origins tracing back to local populations that admixed with Trans-Baikal groups migrating as the Great Mongol Empire spread. Despite the Russian conquest, the Yakut gene pool and oral microbiomes appeared largely stable, although smallpox strains distinct from those documented in Europe by approximately 1650 circulated. Marital practices generally maintained low consanguinity, with the exception of one female bearing the latest markers of traditional shamanism, who was the daughter of second-degree relatives.",nature_html,0,,俄罗斯征服雅库提亚的古代DNA视角,"西伯利亚东北部的雅库特人社区居住着地球上一些最寒冷的环境,保存着非凡的考古记录,其历史被俄罗斯征服深深地重塑,俄罗斯征服从1632年开始引入了谷物、病原体和基督教(参见1,2,3,4,4,5 5),然而,这些转变的生物学影响仍不得而知。我们在此生成了广泛的古代DNA数据,以阐明雅库特人基因多样性和口授微生物的当代变化。我们发现雅库特人起源追溯到随着大蒙古帝国的扩张而迁移的跨拜科尔人群体所混合的当地人口。尽管俄罗斯征服,雅库特人基因库和口授微生物似乎基本稳定,尽管小天花株不同于欧元所记载的菌种。"
Bidirectional CRISPR screens decode a GLIS3-dependent fibrotic cell circuit,https://www.nature.com/articles/s41586-025-09907-x,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"The stromal cell compartment plays a central part in the maintenance of tissue homeostasis by coordinating with the immune system throughout inception, amplification and resolution of inflammation1. Chronic inflammation can impede the phased regulation of tissue restitution, resulting in the scarring complication of fibrosis. In inflammatory bowel disease, stromal fibroblasts have been implicated in treatment-refractory disease and fibrosis2,3; however, their mechanisms of activation have remained undefined. Through integrative single-cell and spatial profiling of intestinal tissues from patients with inflammatory bowel disease, we uncovered a pathological cell nexus centred on inflammation-associated fibroblasts. These fibroblasts were induced by proinflammatory macrophages (FCN1+IL1B+) and, in turn, produced profibrotic cytokine IL-11. We investigated the inflammation-associated fibroblast activation program at a mechanistic level using genome-wide CRISPR knockout and activation screens and identified the transcription factor GLIS3 as a key regulator of a gene regulatory network governing expression of inflammatory and fibrotic genes. We further demonstrated that the magnitude of the GLIS3 gene expression program in intestinal biopsies could be used to stratify patients with ulcerative colitis by disease severity, and that fibroblast-specific deletion of Glis3 in mice alleviated pathological features of chronic colitis. Taken together, our findings identify a critical immune–stromal cell circuit that functions as a central node in the inflammation–fibrosis cycle.",nature_html,0,,双向 CRISPR 屏幕解码依赖 GLIS3 的纤维细胞电路,"通过与免疫系统协调,在整个开始、放大和解决期间对炎症的发炎过程进行协调,电动细胞舱在保持组织足部保持组织足部状态方面发挥了中心作用。 慢性发炎可能阻碍对组织复原的分阶段调节,导致纤维化并发症的创伤。在炎症肠道疾病中,电动纤维纤维裂变与治疗-耐火性疾病和纤维化2,3 有关;然而,它们的激活机制仍未确定。通过对肠道炎病患者的肠组织进行综合的单细胞和空间剖面分析,我们发现了以炎症-与纤维化有关的纤维化为中心的一个病态细胞联系。这些纤维肿是由发炎性大型细胞(FCN1+IL1B+)诱发的。a"
High-voltage anode-free sodium–sulfur batteries,https://www.nature.com/articles/s41586-025-09867-2,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Room-temperature sodium–sulfur (Na–S) batteries offer a sustainable energy storage solution to conventional lithium (Li)-based systems1,2,3, owing to the high element abundances and theoretical electrochemical performance4,5. However, their practical applications have been severely hindered by the low discharge voltages and the need for largely excessive Na metal anode6,7,8. Here we report a 3.6 V class Na–S battery featuring a high-valence sulfur/sulfur tetrachloride (S/SCl4) cathode chemistry and anode-free configuration. We show that sodium dicyanamide (NaDCA) can simultaneously unlock reversible S/SCl4 conversion and Na plating/stripping in a non-flammable chloroaluminate electrolyte. This design enables the maximum energy and power densities of 1,198 Wh kg−1 and 23,773 W kg−1, respectively, calculated on the basis of the total electrode mass including both the cathode and the anode. Also, we demonstrate facilitated S/SCl4 conversion by incorporating a bismuth-coordinated covalent organic framework (Bi-COF) catalyst (8 wt% loading) into the S cathode, which realizes an impressive discharge capacity of 1,206 mAh g(sulfur+catalyst)−1, contributing to a maximum energy density of 2,021 Wh kg−1 calculated on the basis of the total electrode mass. With an estimated cost of US$5.03 per kWh and excellent scalability, our anode-free Na–S battery shows promise in grid energy storage and wearable electronics.",nature_html,0,,高压无阳极无阴极钠-硫电池,"室温钠-硫(Na-S)电池为常规锂(Li)基系统提供了可持续的能源储存解决方案,1,2,3,由于元素丰度高和理论电化学性能,4,5。 然而,由于排放电压低和需要大量超量的纳金属阳极6,787,8 室温钠-硫(Na-S)电池为常规锂(Li)基系统提供了可持续的能源储存解决方案,1,2,3,3。我们表明,二氰胺钠(NaDCA)可同时释放可逆的S/SCl4转换和在非易燃的氯光电解器中进行电镀/脱光,这种设计使最大能量和能量密度达到1,198 Whk-1和23,773 Wk-1。"
Small persistent humid forest clearings drive tropical forest biomass losses,https://www.nature.com/articles/s41586-025-09870-7,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Tropical forests store about half of the global forest aboveground carbon (AGC)1, yet extensive areas are affected by disturbances, such as deforestation from agricultural expansion2,3 and degradation from fires4, selective logging5, and edge effects6,7. Over time, disturbed forests can recover, gradually restoring carbon stocks and ecological functions8. However, how recovery rates vary with disturbance size, type and location remains poorly quantified. Here we use a bookkeeping approach with spatially explicit vegetation recovery curves to quantify AGC dynamics in disturbed tropical forests during 1990–2020. We find that disturbed tropical dry forests remained carbon neutral, whereas disturbed tropical humid forests experienced a net AGC loss of 15.6 ± 3.7 PgC, primarily driven by small but persistent deforestation clearings. Despite affecting only about 5% of the disturbed area, these small-size (less than 2 ha) deforestation events accounted for about 56% of carbon losses, owing to persistent land-use conversion without forest regrowth. By contrast, large fire-induced carbon losses were offset by the long-term post-fire recovery. Over time, deforestation expanded into humid forests with higher carbon stock density, intensifying AGC losses per unit area. These findings highlight the disproportionate impact of small clearings on tropical carbon losses, suggesting the need to curb land-use changes and protect young and recovering forests.",nature_html,0,,小规模持续湿润森林清理造成热带森林生物量损失,"热带森林储存了全球森林地面上碳1 的一半左右的全球森林,但广大地区却受到动乱的影响,例如农业扩张的毁林、2、3和火灾的退化、选择性伐木、5和边缘效应4、选择性伐木、5和6、7、7等,但随着时间的推移,受破坏的森林可以恢复、逐步恢复碳储量和生态功能。 然而,恢复率如何随扰动大小、类型和地点的变化而变化,其数量仍然很少。 我们在这里使用一个记账方法,用空间清晰的植被恢复曲线来量化1990-2020年期间扰动热带森林中受扰动的植被恢复动态。 我们发现,受扰动的热带干燥林仍然是碳中性森林,而受扰动的热带潮湿润林则经历了15.6 + 3.7 PgC的净损失,主要是小块驱动的15.6 + 3.7 PgC。"
Soft biodegradable implants for long-distance and wide-angle sensing,https://www.nature.com/articles/s41586-025-09874-3,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Monitoring internal physiological signals is essential for effective medical care1, yet most current technologies rely on external measurements or imaging systems that cannot capture enough deep-tissue dynamics2,3,4,5,6. Implantable devices offer a solution, but conventional designs often require batteries or magnets7,8,9,10,11, which carry risks during removal, and existing biodegradable sensors based on passive inductor–capacitor circuits are limited by short readout distances and unstable communication issues12,13,14,15,16,17,18,19. Here we describe a soft, biodegradable, wireless sensing device that can monitor pressure, temperature and strain over long distances (up to 16 cm), maintaining accuracy across varying positions and angles. This is achieved through a ‘pole-moving sweeping’ readout system combined with a folded structure that integrates mechanical flexibility with electromagnetic function. In vivo tests in the abdominal cavity of horses reliably captured deep-tissue pressure and temperature, and ex vivo measurements demonstrated accurate strain monitoring without strict positional control. The long-distance and wide-angle readout of soft biodegradable implants holds translational promise for accessing deep-tissue physiological signals.",nature_html,0,,用于远距离和广角遥感的软生物降解植入器,"监测内部生理信号对于有效的医疗护理至关重要,1 然而,目前大多数技术依赖于外部测量或成像系统,这些测量或成像系统无法捕捉足够的深层组织动态动态,2,3,4,56.6. 植入装置提供了一种解决办法,但常规设计往往需要电池或磁铁7,8,9,10,11,在清除过程中带有风险,而现有的基于被动吸收器的生物降解感应器-电容器电路由于短距离和不稳定的通信问题而受到限制。12,13,14,15,16,16,17,18,19。这里我们描述一个软的、生物降解的无线感应装置,能够监测长距离(高达16厘米)的压力、温度和压力,保持不同位置和角度的准确性。"
Pulse heating and slip enhance charging of phase-change thermal batteries,https://www.nature.com/articles/s41586-025-09877-0,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Phase-change thermal batteries for renewable energy storage and waste heat recovery demand high energy density and fast charging1,2,3,4,5, which are mutually exclusive because phase-change materials (PCMs) with high melting enthalpy are usually poor heat conductors6,7,8. The charging rate can be improved by making composite phase-change materials (CPCMs) with increased thermal conductivity9 and/or by exerting an external force to realize close-contact melting (CCM)10,11,12. However, these methods inevitably result in energy density losses and/or extra energy consumption. Here we report a strategy to boost the charging rates without sacrificing energy density, based on a rational design of a composite coating that enables slip-enhanced close-contact melting (sCCM) inside sealed thermal batteries. Using organic PCMs, we demonstrate a record-high power density of 1,100 ± 2% kW m−3 in a prototype. Our coating design integrates a pulse-heated (PH) layer that premelts the PCM to initiate CCM, together with a liquid-like slip surface that ensures unimpeded sinking of the remaining solid and sustains the sCCM mode throughout charging. We develop a model to explain how the slip surface enhances the charging rate. With high cycling life, adaptability and scalability, this strategy is generalizable to diverse PCMs, enabling high-performance thermal energy storage over a wide range of temperatures.",nature_html,0,,脉冲加热和胶片增强加热 分阶段变化热电池充电,"用于可再生能源储存和废物热回收的分阶段更换热电池用于可再生能源储存和废物热回收,要求高能源密度和快电1,2,3,4,4,5,这是相互排斥的,因为具有高熔融的分阶段交换材料通常为低热导体6,7,8 8 收费率可以通过下列方法提高:使复合分阶段交换材料(CPPCM)增加热导率9 和(或)施加外部力量以实现近距离熔化10,11,12. 然而,这些方法不可避免地导致能源密度损失和(或)额外的能源消耗。"
Genetic switch between unicellularity and multicellularity in marine yeasts,https://www.nature.com/articles/s41586-025-09881-4,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"The evolution of multicellularity is considered to be a major transition in the history of life on Earth1. In the evolution from unicellularity to obligate multicellularity, facultative clonal multicellularity may constitute an intermediate state, in which unicellular proliferation and clonal multicellular growth are switchable2,3,4. However, little is known about the mechanisms of switching. Here we identify the genetic and cellular basis of nutrition-responsive facultative clonal multicellularity in two black-yeast species of Dothideomycetes. Deletion of any one of ten genes in Hortaea werneckii5,6 results in near-obligate unicellularity or multicellularity. Six of these genes encode regulators of conidiation (asexual sporulation) in filamentous fungi7, despite conidiation not being observed in H. werneckii. Second-site mutations often restore or reverse the phenotype, revealing genetic flexibility underlying facultative multicellularity. A Myb protein functions as a switch-like regulator of state transitions in H. werneckii; its expression and degradation are coupled to nutrient conditions, stabilizing unicellular or multicellular growth. However, while conidiation regulators are similarly co-opted to enable facultative multicellularity, the Myb gene is dispensable in the related species Neodothiora pruni8, further highlighting molecular diversity in plasticity regulation. Ecologically, multicellular-prone H. werneckii ecotypes are isolated from sponges, and sponge-conditioned medium induces multicellularity. This study establishes a tractable model system for dissecting facultative clonal multicellularity across genetic, cellular and ecological scales, and outlines genetic and cellular strategies to gain, lose and regain multicellularity and, more broadly, phenotypic plasticity.",nature_html,0,,海洋酵母中的单卵性与多细胞性之间的遗传转换,"多细胞的进化被认为是地球生命史上的重大转变。 1 在从单细胞到强制多细胞的进化过程中,多细胞的进化过程可能构成一种中间状态,在这种状态中,单细胞扩散和多细胞的多细胞生长是可转换的,2,3,4,4;然而,对转换机制知之甚少。在这里,我们确定了多硫代米茨两种黑原种中营养适应性运动的遗传和细胞细胞性多细胞性多细胞性的基础。在奥尔塔韦亚Werneckii5,5,6的10种基因中,任何一种基因的去化都会导致接近固化的单细胞性或多细胞性。这些基因中有六种是结合菌菌菌菌菌的调控者。"
Albumin orchestrates a natural host defence mechanism against mucormycosis,https://www.nature.com/articles/s41586-025-09882-3,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Mucormycosis is an emerging, life-threatening human infection caused by Mucorales fungi1,2,3. Metabolic disorders uniquely predispose an ever-expanding group of patients to mucormycosis through poorly understood mechanisms1,2,4,5, suggesting that uncharacterized host metabolic effectors may confer protective immunity against this infection. Here we uncover a master regulatory role of albumin in host defence against Mucorales through the modulation of fungal pathogenicity. Our initial studies identified severe hypoalb uminaemia as a prominent metabolic abnormality and an independent biomarker of poor mucormycosis outcome across three distinct cohorts of patients with mucormycosis. Notably, purified albumin selectively inhibits Mucorales growth among a range of pathogens, and albumin-deficient mice display susceptibility specifically to mucormycosis. The antifungal activity of albumin is mediated by the release of bound free fatty acids (FFAs). Albumin prevents FFA oxidation, which otherwise abolishes their antifungal properties, and sera from patients with mucormycosis display high levels of oxidized FFAs. Physiologically, albumin-bound FFAs suppress the expression of key virulence factors by inhibiting protein synthesis, the reby rendering Mucorales avirulent in vivo. Overall, we identify a host defence mechanism that directs the pathogen to suppress its pathogenicity program in response to unfavourable metabolic cues regulated by albumin. These findings have major implications for the pathogenesis and management of mucormycosis.",nature_html,0,,"搭配天然宿主防御机制,防止肌肉硬化","Mucormycosis 是一种新兴的、威胁生命的人类感染,由菌菌菌1,2,3,3引起的真菌1,3,3,代谢性疾病是一种威胁生命的人类感染。 代谢性疾病通过不易理解的机制1,2,4,5,特别容易使不断扩大的病人群体通过不易理解的机理而出现肌肉硬化,从而导致肌肉硬化。 这表明未经定性的宿主代谢性代谢作用可能给予这种感染的保护性豁免。 在这里,我们发现了专辑在通过调制真菌致病来防范肌肉硬化方面的主导管制作用。 我们的初步研究发现,严重的皮细胞性低血症是一种显著的代谢性异常现象,并且是三组的肌肉硬化病人之间导致的肌肉硬化结果的独立生物标志。 值得注意的是,经过精化的专辑化的单质抑制了一系列病原体和分解性消化的肌肉生长。"
Evidence accumulation from experience and observation in the cingulate cortex,https://www.nature.com/articles/s41586-025-09885-0,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"We use our experiences to form and update beliefs about the hidden states of the world1,2,3. When possible, we also gather evidence by observing others. However, how the brain integrates experiential and observational evidence is not understood. We studied the dynamics of evidence integration in a two-player game with volatile hidden states. Both humans and monkeys successfully updated their beliefs while playing the game and observing their partner, although less effectively when observing. Electrophysiological recordings in animals revealed that the anterior cingulate cortex integrates independent sources of experiential and observational evidence into a coherent neural representation of dynamic belief about the environment’s state. The geometry of population activity revealed the computational architecture of this integration and provided a neural account of the behavioural asymmetry between experiential and observational evidence accumulation. This work lays the groundwork for understanding the neural mechanisms underlying evidence accumulation in social contexts in the primate brain.",nature_html,0,,从夹层皮层积累的经验和观测中积累的证据,"我们用我们的经验来形成和更新关于世界隐蔽状态的信念,1,2,3,3。如果可能的话,我们也通过观察他人来收集证据。然而,我们不明白大脑如何融合实验和观察证据。我们研究了证据融入与变化无常的隐藏状态的双人游戏的证据动态。人类和猴子在玩游戏和观察其伴侣的同时成功地更新了他们的信仰,尽管观察时效率较低。动物的电生理记录显示,前卵巢皮层将独立的实验和观察证据来源整合为对环境状态动态信念的一致神经表征。人口活动的几何测量显示,人口活动的构造显示,环境环境的特征和特征都与人类不同。"
"Insights into DNA repeat expansions among 900,000 biobank participants",https://www.nature.com/articles/s41586-025-09886-z,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Expansions and contractions of tandem DNA repeats generate genetic variation in human populations and in human tissues. Some expanded repeats cause inherited disorders and some are also somatically unstable1,2. Here we analysed DNA sequencing data from over 900,000 participants in the UK Biobank and the All of Us Research Program using computational approaches to recognize, measure and learn from DNA-repeat instability. Repeats at different loci exhibited widely variable tissue-specific propensities to mutate in the germline and blood. Common alleles of repeats in TCF4 and ADGRE2 exhibited high rates of length mosaicism in the blood, demonstrating that most human genomes contain repeat elements that expand as we age. Genome-wide association analyses of the extent of somatic expansion of unstable repeat alleles identified 29 loci at which inherited variants increased expansion of one or more DNA repeats in blood (P = 5 × 10−8 to 2.5 × 10−1,438). These genetic modifiers exhibited strong collective effects on repeat instability: at one repeat, somatic expansion rates varied fourfold between individuals with the highest and lowest 5% of polygenic scores. Modifier alleles at several DNA-repair genes exhibited opposite effects on the blood instability of the TCF4 repeat compared with other DNA repeats. Expanded repeats in the 5′ untranslated region of the glutaminase (GLS) gene associated with stage 5 chronic kidney disease (odds ratio (OR) = 14.0 (5.7–34.3, 95% confidence interval (CI))) and liver diseases (OR = 3.0 (1.5–5.9, 95% CI)). These results point to complex dynamics of DNA repeats in human populations and across the human lifespan.",nature_html,0,,"在900,000名生物库参与者中,对DNA的深入观察重复扩展","DNA串联的扩展和收缩在人类和人体组织中产生基因变异。一些扩大的重复造成遗传性疾病,有些也是身体不稳定1,2。我们在这里分析了来自联合王国生物库和全我们研究方案的900,000多名参与者的DNA测序数据,利用计算方法来识别、测量和从DNA-重复的不稳定性中学习。不同地方的重复表现出在生殖线和血液中发生变异的不同组织特有的倾向。TCF4和ADGRE2的重复性常见异象在血液中表现出高比例的长度模式化,表明大多数人类基因组含有随着我们老龄化而扩大的重复性元素。"
